[2016-12-12 15:56:37.821] main DEBUG  [] [] [org.springframework.boot.logging.ClasspathLoggingApplicationListener] - Application started with classpath: [jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/classes!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jul-to-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-tomcat-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jsqlparser-0.9.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/quartz-2.2.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/hibernate-validator-5.2.4.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-beanutils-1.9.3.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/xml-apis-1.4.01.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/snakeyaml-1.17.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-core-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/gson-2.3.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-beans-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/pagehelper-3.7.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-webmvc-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-io-2.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-logging-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-aop-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-core-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-jdbc-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-1.3.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-tx-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-fileupload-1.3.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-core-2.8.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/validation-api-1.1.0.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/dom4j-1.6.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jcl-over-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/log4j-over-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/aspectjweaver-1.8.9.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/c3p0-0.9.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-web-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-el-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-aop-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-websocket-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-boot-starter-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-logging-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/slf4j-api-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-juli-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-jdbc-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/javax.servlet-api-3.1.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-web-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-lang-2.5.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-context-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/json-lib-2.4-jdk15.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-collections-3.2.2.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-databind-2.8.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-boot-autoconfigure-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mysql-connector-java-5.1.40.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/ezmorph-1.0.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-autoconfigure-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/logback-classic-1.1.7.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-jdbc-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-expression-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/logback-core-1.1.7.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/classmate-1.3.3.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/quartz-jobs-2.2.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jboss-logging-3.3.0.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-3.4.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-annotations-2.8.4.jar!/]
[2016-12-12 15:56:40.267] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.269] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration'
[2016-12-12 15:56:40.270] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.270] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.272] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration.transactionTemplate()
[2016-12-12 15:56:40.273] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.273] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.274] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.275] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration'
[2016-12-12 15:56:40.277] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.279] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.279] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration.characterEncodingFilter()
[2016-12-12 15:56:40.280] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration.localeCharsetMappingsCustomizer()
[2016-12-12 15:56:40.281] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.282] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.283] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration'
[2016-12-12 15:56:40.284] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.285] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.286] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration.multipartConfigElement()
[2016-12-12 15:56:40.287] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.288] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.288] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration.multipartResolver()
[2016-12-12 15:56:40.290] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.291] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration'
[2016-12-12 15:56:40.293] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.294] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.295] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration.serverProperties()
[2016-12-12 15:56:40.296] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration.duplicateServerPropertiesDetector()
[2016-12-12 15:56:40.297] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.297] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration$RestTemplateConfiguration'
[2016-12-12 15:56:40.301] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
[2016-12-12 15:56:40.301] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-12 15:56:40.302] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration$RestTemplateConfiguration.restTemplateBuilder()
[2016-12-12 15:56:40.303] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader] - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration'
[2016-12-12 15:56:40.443] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced com.es.fileservice.Application; enhanced class name is: com.es.fileservice.Application$$EnhancerBySpringCGLIB$$7456f526
[2016-12-12 15:56:40.446] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'application' existing class 'com.es.fileservice.Application' with enhanced class 'com.es.fileservice.Application$$EnhancerBySpringCGLIB$$7456f526'
[2016-12-12 15:56:40.455] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration; enhanced class name is: org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$db21e8f9
[2016-12-12 15:56:40.456] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' existing class 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' with enhanced class 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$db21e8f9'
[2016-12-12 15:56:40.459] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$92fe9173
[2016-12-12 15:56:40.461] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$92fe9173'
[2016-12-12 15:56:40.464] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$92fe9173
[2016-12-12 15:56:40.464] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'propertySourcesPlaceholderConfigurer' existing class 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$92fe9173'
[2016-12-12 15:56:40.469] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$a4191092
[2016-12-12 15:56:40.470] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$a4191092'
[2016-12-12 15:56:40.475] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$e9022aa3
[2016-12-12 15:56:40.479] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$e9022aa3'
[2016-12-12 15:56:40.485] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$36b5688a
[2016-12-12 15:56:40.485] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$36b5688a'
[2016-12-12 15:56:40.489] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$18c10619
[2016-12-12 15:56:40.489] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$18c10619'
[2016-12-12 15:56:40.494] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration$$EnhancerBySpringCGLIB$$9f46922
[2016-12-12 15:56:40.494] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration' existing class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration$$EnhancerBySpringCGLIB$$9f46922'
[2016-12-12 15:56:40.502] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$$EnhancerBySpringCGLIB$$edd27d51
[2016-12-12 15:56:40.504] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$$EnhancerBySpringCGLIB$$edd27d51'
[2016-12-12 15:56:40.515] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat; enhanced class name is: org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat$$EnhancerBySpringCGLIB$$8ea52c15
[2016-12-12 15:56:40.518] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat' existing class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat' with enhanced class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat$$EnhancerBySpringCGLIB$$8ea52c15'
[2016-12-12 15:56:40.523] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$$EnhancerBySpringCGLIB$$478eb939
[2016-12-12 15:56:40.523] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$$EnhancerBySpringCGLIB$$478eb939'
[2016-12-12 15:56:40.531] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration$$EnhancerBySpringCGLIB$$8187984b
[2016-12-12 15:56:40.532] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' existing class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration$$EnhancerBySpringCGLIB$$8187984b'
[2016-12-12 15:56:40.536] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$fc772772
[2016-12-12 15:56:40.536] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' existing class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$fc772772'
[2016-12-12 15:56:40.542] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$$EnhancerBySpringCGLIB$$d0962b4d
[2016-12-12 15:56:40.543] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$$EnhancerBySpringCGLIB$$d0962b4d'
[2016-12-12 15:56:40.547] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration$$EnhancerBySpringCGLIB$$21695a67
[2016-12-12 15:56:40.550] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration' existing class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration$$EnhancerBySpringCGLIB$$21695a67'
[2016-12-12 15:56:40.555] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassEnhancer] - Successfully enhanced org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$$EnhancerBySpringCGLIB$$911cf2ed
[2016-12-12 15:56:40.557] main DEBUG  [] [] [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Replacing bean definition 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$$EnhancerBySpringCGLIB$$911cf2ed'
